,9032.217472,161.1184301,889.0152041,1050.133634,889.0152041,1798.736625,391.8988659,2134.199098,3490.923128
Date/Time,Electricity:Facility [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
 01/04  02:00:00,0.855916437,0,0.270645283,0.270645283,0.270645283,0.094274166,0.020539939,0.072238755,0.381106294
 01/04  03:00:00,0.811316714,0,0.275791737,0.275791737,0.275791737,0.067338672,0.014671381,0.059715255,0.37668767
 01/04  04:00:00,0.80198007,0,0.278861669,0.278861669,0.278861669,0.067338672,0.014671381,0.052611026,0.371385321
 01/04  05:00:00,0.79709353,0,0.277463577,0.277463577,0.277463577,0.067338672,0.014671381,0.063151709,0.357356191
 01/04  06:00:00,0.848400989,0,0.27451666,0.27451666,0.27451666,0.067338672,0.014671381,0.075981488,0.398780788
 01/04  07:00:00,1.063287109,0,0.267041935,0.267041935,0.267041935,0.154878975,0.033744183,0.129758031,0.460751986
 01/04  08:00:00,1.373773109,0,0.25922441,0.25922441,0.25922441,0.316491771,0.068955493,0.207405929,0.489583505
 01/04  09:00:00,1.326843473,0,0.258080986,0.258080986,0.258080986,0.303024045,0.066021219,0.268690649,0.413914574
 01/04  10:00:00,1.138375244,0,0.250331817,0.250331817,0.250331817,0.154878975,0.033744183,0.330033496,0.352274774
 01/04  11:00:00,1.169887639,0,0.291520271,0.291520271,0.291520271,0.127943439,0.027875616,0.34487662,0.360559693
 01/04  12:00:00,1.142004286,0,0.247283346,0.247283346,0.247283346,0.127943439,0.027875616,0.361119726,0.360670159
 01/04  13:00:00,1.120363439,0,0.240991859,0.240991859,0.240991859,0.127943439,0.027875616,0.351845974,0.354594551
 01/04  14:00:00,1.092805199,0,0.235170129,0.235170129,0.235170129,0.127943439,0.027875616,0.317847783,0.366856232
 01/04  15:00:00,1.082428655,0,0.22114108,0.22114108,0.22114108,0.134677344,0.029342762,0.292642171,0.387513298
 01/04  16:00:00,1.146459598,0,0.212404736,0.212404736,0.212404736,0.168346701,0.036678457,0.302863616,0.409054088
 01/04  17:00:00,1.419555563,0,0.220441313,0.220441313,0.220441313,0.282822414,0.061619798,0.353720743,0.483839294
 01/04  18:00:00,1.953456498,0,0.263808721,0.263808721,0.263808721,0.52524165,0.114436773,0.445069937,0.587787417
 01/04  19:00:00,2.259393972,0,0.224521906,0.224521906,0.224521906,0.781128612,0.170188022,0.398283704,0.638159727
 01/04  20:00:00,2.21556022,0,0.21567231,0.21567231,0.21567231,0.828265695,0.180457992,0.315345897,0.658706327
 01/04  21:00:00,2.063950497,0,0.220305181,0.220305181,0.220305181,0.713789982,0.155516632,0.275874928,0.681351773
 01/04  22:00:00,1.902854278,0,0.232065791,0.232065791,0.232065791,0.599314185,0.130575291,0.258342283,0.665444728
 01/04  23:00:00,1.587195953,0,0.238878594,0.238878594,0.238878594,0.451169115,0.098298255,0.205880856,0.575857133
 01/04  24:00:00,1.290082577,0,0.259394449,0.259394449,0.259394449,0.309757866,0.067488347,0.135920782,0.500409133
 01/05  01:00:00,0.98700149,0,0.272781567,0.272781567,0.272781567,0.161612796,0.035211311,0.086369242,0.413914574
 01/05  02:00:00,0.883160149,0,0.297888995,0.297888995,0.297888995,0.094274166,0.020539939,0.072238755,0.381106294
 01/05  03:00:00,0.849963348,0,0.314438371,0.314438371,0.314438371,0.067338672,0.014671381,0.059715255,0.37668767
 01/05  04:00:00,0.855435885,0,0.332317484,0.332317484,0.332317484,0.067338672,0.014671381,0.052611026,0.371385321
 01/05  05:00:00,0.860575288,0,0.340945335,0.340945335,0.340945335,0.067338672,0.014671381,0.063151709,0.357356191
 01/05  06:00:00,0.930283912,0,0.356399582,0.356399582,0.356399582,0.067338672,0.014671381,0.075981488,0.398780788
 01/05  07:00:00,1.17582638,0,0.379581206,0.379581206,0.379581206,0.154878975,0.033744183,0.129758031,0.460751986
 01/05  08:00:00,1.481197543,0,0.366648845,0.366648845,0.366648845,0.316491771,0.068955493,0.207405929,0.489583505
 01/05  09:00:00,1.420946675,0,0.352184188,0.352184188,0.352184188,0.303024045,0.066021219,0.268690649,0.413914574
 01/05  10:00:00,1.227250034,0,0.339206607,0.339206607,0.339206607,0.154878975,0.033744183,0.330033496,0.352274774
 01/05  11:00:00,1.243320003,0,0.364952635,0.364952635,0.364952635,0.127943439,0.027875616,0.34487662,0.360559693
 01/05  12:00:00,1.192754888,0,0.298033949,0.298033949,0.298033949,0.127943439,0.027875616,0.361119726,0.360670159
