Date/Time,File total (kW-hourly),Percent of Total Energy Usage
 03/25  21:00:00,232.61614094213454,0.00016828751441519884
 03/25  22:00:00,212.33070545000584,0.00015361189687647695
 03/25  23:00:00,173.30929013533427,0.00012538162461044874
 03/25  24:00:00,135.60697230829078,9.810566117511976e-05
 03/26  01:00:00,98.9908199045642,7.161549049945664e-05
 03/26  02:00:00,86.74624764602297,6.275708272894943e-05
 03/26  03:00:00,82.81541250038771,5.9913296938523914e-05
 03/26  04:00:00,83.07745385328006,6.010287229547741e-05
 03/26  05:00:00,84.805195156678,6.13528168965859e-05
 03/26  06:00:00,93.00032364996729,6.728163077365861e-05
 03/26  07:00:00,116.59044707967797,8.434804422482714e-05
 03/26  08:00:00,139.6240039750992,0.00010101180634542633
 03/26  09:00:00,129.34837421640634,9.357784159931079e-05
 03/26  10:00:00,118.19419107279332,8.550828224299125e-05
 03/26  11:00:00,119.76088236496476,8.664171426687241e-05
 03/26  12:00:00,117.75651866374274,8.519164556615138e-05
 03/26  13:00:00,114.46162902386094,8.280793828976752e-05
 03/26  14:00:00,112.0206227224988,8.104197793351581e-05
 03/26  15:00:00,112.27184778169133,8.122372817921711e-05
 03/26  16:00:00,118.30958230594466,8.559176270885099e-05
 03/26  17:00:00,139.930490985558,0.00010123353617458503
 03/26  18:00:00,181.7285101569551,0.0001314725588208383
 03/26  19:00:00,211.1066648024024,0.00015272635747541022
 03/26  20:00:00,229.71058738397565,0.00016618547461554268
 03/26  21:00:00,232.71642423696267,0.00016836006495427855
 03/26  22:00:00,212.00463249907506,0.00015337599748356328
 03/26  23:00:00,172.84307446895795,0.00012504433814632753
 03/26  24:00:00,134.92273557419674,9.761064608809318e-05
 03/27  01:00:00,96.29931110467004,6.966830263826046e-05
 03/27  02:00:00,84.32200574147805,6.100325067411143e-05
 03/27  03:00:00,80.51246089673513,5.824721306477589e-05
 03/27  04:00:00,81.04955933218739,5.8635780084813576e-05
 03/27  05:00:00,82.5501724772076,5.9721407484749874e-05
 03/27  06:00:00,90.64942238408669,6.558085743493744e-05
 03/27  07:00:00,113.3547526353895,8.200716206062757e-05
 03/27  08:00:00,135.01646411248808,9.767845455002938e-05
 03/27  09:00:00,123.55456867837985,8.938627892850696e-05
 03/27  10:00:00,111.09201144857572,8.03701686492868e-05
 03/27  11:00:00,112.08515755738011,8.108866603912784e-05
 03/27  12:00:00,110.54706719549306,7.997592552636894e-05
 03/27  13:00:00,107.82196551513155,7.80044346983494e-05
 03/27  14:00:00,105.94884901357057,7.664931755565635e-05
 03/27  15:00:00,106.55128284260758,7.708515185020553e-05
 03/27  16:00:00,112.75427061117803,8.157273981075157e-05
 03/27  17:00:00,133.79633099046086,9.679574207130807e-05
 03/27  18:00:00,173.17285784612793,0.00012528292186891275
 03/27  19:00:00,201.20186946630432,0.0001455606750719787
 03/27  20:00:00,220.38574209232266,0.0001594393604805441
 03/27  21:00:00,223.56921451253442,0.00016174246231447938
 03/27  22:00:00,203.79010364209367,0.00014743314829934777
 03/27  23:00:00,166.11550554134467,0.00012017723886293514
 03/27  24:00:00,130.79329640849576,9.462317905201394e-05
 03/28  01:00:00,95.0754544842301,6.878289637272681e-05
 03/28  02:00:00,82.89519509253854,5.997101612375451e-05
 03/28  03:00:00,78.69257538250896,5.69306061927466e-05
 03/28  04:00:00,78.8962092489474,5.7077926310322645e-05
 03/28  05:00:00,80.1587538419071,5.7991321616972455e-05
 03/28  06:00:00,88.11292061905591,6.374581032419984e-05
 03/28  07:00:00,109.9622331478243,7.955282389709707e-05
 03/28  08:00:00,132.48144980938667,9.584448355236746e-05
 03/28  09:00:00,121.60865019292113,8.797849276265402e-05
 03/28  10:00:00,109.64556082995496,7.93237254474259e-05
 03/28  11:00:00,110.4316763981616,7.989244537580567e-05
 03/28  12:00:00,109.19706242691069,7.899925664159921e-05
 03/28  13:00:00,107.03822364808349,7.743743203802475e-05
 03/28  14:00:00,105.21690783432459,7.611979040739162e-05
 03/28  15:00:00,105.60896432860666,7.640342598257503e-05
 03/28  16:00:00,112.1202002126515,8.111401785405455e-05
 03/28  17:00:00,134.16036310894307,9.705910324709987e-05
 03/28  18:00:00,175.50407789656538,0.00012696945671664107
 03/28  19:00:00,205.0581216060154,0.00014835050334839096
 03/28  20:00:00,223.80252788026917,0.0001619112542417158
 03/28  21:00:00,227.04552031481157,0.00016425741617986006
 03/28  22:00:00,206.31425435414693,0.00014925925996821287
 03/28  23:00:00,167.8521866190403,0.00012143365099630472
 03/28  24:00:00,131.49169835216262,9.5128442043165e-05
 03/29  01:00:00,94.80355202940973,6.858618694362278e-05
 03/29  02:00:00,82.2952532122725,5.953698464419063e-05
 03/29  03:00:00,78.0439703578187,5.6461369075321087e-05
 03/29  04:00:00,78.36890958114682,5.669644826633689e-05
 03/29  05:00:00,79.7717173596976,5.7711317799029134e-05
 03/29  06:00:00,87.92622767866712,6.361074621914829e-05
 03/29  07:00:00,110.31165625234127,7.980561609586813e-05
 03/29  08:00:00,132.42215687424837,9.580158772993487e-05
 03/29  09:00:00,121.72678613348101,8.806395890322107e-05
 03/29  10:00:00,109.86232678724092,7.948054605331223e-05
 03/29  11:00:00,110.83381052923258,8.018337167655745e-05
 03/29  12:00:00,109.90418917609232,7.951083164458183e-05
 03/29  13:00:00,107.59897957087996,7.78431142063335e-05
 03/29  14:00:00,105.48160422559641,7.63112865674663e-05
 03/29  15:00:00,106.20953438998177,7.683791192345451e-05
 03/29  16:00:00,112.99492450376029,8.17468422838344e-05
 03/29  17:00:00,135.1986148365235,9.781023256196224e-05
 03/29  18:00:00,175.91654402131618,0.000127267857758949
 03/29  19:00:00,203.25864961122193,0.00014704866475698006
 03/29  20:00:00,221.30444227298676,0.00016010399952610035
 03/29  21:00:00,223.99534840347445,0.0001620507513825721
 03/29  22:00:00,203.5913670736683,0.0001472893711608042
 03/29  23:00:00,165.7758087782271,0.00011993148324301808
 03/29  24:00:00,130.3891886337984,9.433082490718015e-05
 03/30  01:00:00,94.3152128041762,6.823289506081041e-05
 03/30  02:00:00,81.93957391581084,5.927966636658509e-05
 03/30  03:00:00,77.87425183924448,5.633858521550205e-05
 03/30  04:00:00,78.21466990475872,5.6584862665877574e-05
 03/30  05:00:00,79.81136857678693,5.774000370509083e-05
 03/30  06:00:00,87.86230569358246,6.356450148332378e-05
 03/30  07:00:00,110.4503367575175,7.990594532246191e-05
 03/30  08:00:00,132.1225672082848,9.558484782519185e-05
 03/30  09:00:00,120.89512187722184,8.746228650874765e-05
 03/30  10:00:00,108.77629859980368,7.869485257775018e-05
 03/30  11:00:00,109.21780378380944,7.901426209815934e-05
 03/30  12:00:00,108.89615880135575,7.878156614506674e-05
 03/30  13:00:00,107.10636834886498,7.748673172234002e-05
 03/30  14:00:00,105.97381697433354,7.666738077362479e-05
 03/30  15:00:00,108.6107863411594,7.857511176140064e-05
 03/30  16:00:00,116.71801059934836,8.444033080291427e-05
 03/30  17:00:00,140.2307134263563,0.0001014507338640015
 03/30  18:00:00,180.80449467794872,0.00013080407439145455
 03/30  19:00:00,210.87132304452157,0.00015255609809740033
 03/30  20:00:00,227.5107898075435,0.00016459401812909691
 03/30  21:00:00,228.55602435848337,0.0001653501992085617
 03/30  22:00:00,206.29298233226612,0.00014924387059895238
 03/30  23:00:00,166.87693698094319,0.00012072810091338716
 03/30  24:00:00,129.9214802769222,9.399245854734318e-05
 03/31  01:00:00,93.42305237145911,6.758745635189943e-05
 03/31  02:00:00,80.83585290821928,5.84811729162891e-05
 03/31  03:00:00,76.59718272730686,5.5414682060226727e-05
 03/31  04:00:00,76.86686326134834,5.560978402768346e-05
 03/31  05:00:00,78.3277891716199,5.6666699464370724e-05
 03/31  06:00:00,86.58489196016801,6.264034900961546e-05
 03/31  07:00:00,108.76583895213052,7.868728548416224e-05
 03/31  08:00:00,130.92940211193675,9.472164552315841e-05
 03/31  09:00:00,120.14108188596688,8.691677184504456e-05
 03/31  10:00:00,108.28329980287594,7.833818970040802e-05
 03/31  11:00:00,108.99003123341312,7.884947870779373e-05
 03/31  12:00:00,108.9055375600258,7.878835126315224e-05
 03/31  13:00:00,108.05259329026826,7.817128371783562e-05
 03/31  14:00:00,108.17864375335549,7.826247566624437e-05
 03/31  15:00:00,110.51063416699859,7.994956783776179e-05
 03/31  16:00:00,118.52723015774568,8.574922132650776e-05
 03/31  17:00:00,140.78113404168298,0.00010184893889337328
 03/31  18:00:00,180.68866173252857,0.00013072027436625768
 03/31  19:00:00,204.67340792449502,0.00014807217997425895
 03/31  20:00:00,222.91669189692192,0.00016127039099287472
 03/31  21:00:00,225.1190768456546,0.00016286371932901914
 03/31  22:00:00,203.66605456392392,0.00014734340426462116
 03/31  23:00:00,164.77171210940438,0.00011920506360616756
 03/31  24:00:00,128.70683110963063,9.311371346790848e-05
 04/01  01:00:00,92.94673633225148,6.724286271368631e-05
 04/01  02:00:00,80.42669244567159,5.818516337473174e-05
 04/01  03:00:00,75.74704193100617,5.479964270426049e-05
 04/01  04:00:00,76.21660185162472,5.513934858876982e-05
 04/01  05:00:00,78.17542634067956,5.655647167878215e-05
 04/01  06:00:00,86.49247783894137,6.25734914704305e-05
 04/01  07:00:00,110.33326015165666,7.982124556380934e-05
 04/01  08:00:00,135.82349860009126,9.826230839360194e-05
 04/01  09:00:00,126.42791563134269,9.14650186703329e-05
 04/01  10:00:00,114.45194417671715,8.280093173017661e-05
 04/01  11:00:00,116.05717855547628,8.396224797659479e-05
 04/01  12:00:00,115.24221378029625,8.33726569198628e-05
 04/01  13:00:00,112.6162593608821,8.147289476053463e-05
 04/01  14:00:00,111.58106271715826,8.072397566404521e-05
 04/01  15:00:00,113.5769333771955,8.216790002420146e-05
 04/01  16:00:00,119.79260918269345,8.666466721963932e-05
 04/01  17:00:00,136.96206683819744,9.908601227763572e-05
 04/01  18:00:00,165.26043540265448,0.00011955863334524396
 04/01  19:00:00,173.873101411973,0.00012578951719245316
 04/01  20:00:00,183.82117014990163,0.00013298650599278758
 04/01  21:00:00,209.61766341433326,0.00015164913066929075
 04/01  22:00:00,210.61787247422797,0.00015237273779261204
 04/01  23:00:00,170.78661299007152,0.00012355657900213945
 04/01  24:00:00,132.0815538010668,9.5555176434675e-05
 04/02  01:00:00,80.31499672694402,5.8104356450503043e-05
 04/02  02:00:00,75.4773125024554,5.4604505363783625e-05
 04/02  03:00:00,75.75960655462504,5.4808732655068796e-05
 04/02  04:00:00,77.74862213538663,5.62476976678309e-05
 04/02  05:00:00,86.24457676461651,6.239414598111913e-05
 04/02  06:00:00,110.9096639979448,8.023824831434212e-05
 04/02  07:00:00,139.0356938579128,0.00010058618993323056
 04/02  08:00:00,131.0212257090681,9.478807584421572e-05
 04/02  09:00:00,118.9811481237478,8.607761094701094e-05
 04/02  10:00:00,119.97143965303368,8.679404317452091e-05
 04/02  11:00:00,117.44308596672774,8.496489083922885e-05
 04/02  12:00:00,112.90507756356658,8.168184198685686e-05
 04/02  13:00:00,109.08088147717734,7.891520485063651e-05
 04/02  14:00:00,109.69433914645133,7.935901440720008e-05
 04/02  15:00:00,116.45922647968844,8.425311191048786e-05
 04/02  16:00:00,134.58415695100422,9.736569939307702e-05
 04/02  17:00:00,166.61979810481176,0.0001205420722820617
 04/02  18:00:00,176.6899909255995,0.00012782741246795067
 04/02  19:00:00,186.5352859769918,0.00013495004904068628
 04/02  20:00:00,211.87442120406996,0.0001532817953568474
 04/02  21:00:00,212.47888487198026,0.00015371909815026027
 04/02  22:00:00,171.3202612904129,0.00012394265000165226
 04/02  23:00:00,131.57654456699265,9.518982453598537e-05
 04/02  24:00:00,93.46262842205184,6.761608787831735e-05
 04/03  01:00:00,80.25761810629037,5.806284555013617e-05
 04/03  02:00:00,75.38491436854721,5.453765939071815e-05
 04/03  03:00:00,75.75474903181787,5.480521845164283e-05
 04/03  04:00:00,77.46299969127438,5.6041062431831515e-05
 04/03  05:00:00,85.6768958289739,6.198345387156362e-05
 04/03  06:00:00,109.1409806247672,7.895868393220584e-05
 04/03  07:00:00,135.81029746986158,9.825275795834484e-05
 04/03  08:00:00,126.20966629451829,9.130712490480063e-05
 04/03  09:00:00,112.59859426033445,8.146011483971307e-05
 04/03  10:00:00,113.30706741956547,8.197266391095973e-05
 04/03  11:00:00,111.07783333919895,8.035991141272335e-05
 04/03  12:00:00,107.55562608282649,7.781174987058192e-05
 04/03  13:00:00,104.8864580909754,7.588072459827732e-05
 04/03  14:00:00,106.03425612392954,7.671110583164392e-05
 04/03  15:00:00,113.10003859919487,8.18228876940069e-05
 04/03  16:00:00,131.50672992107113,9.51393167200431e-05
 04/03  17:00:00,163.29965043105685,0.0001181400919326129
 04/03  18:00:00,172.71855754600548,0.00012495425564654298
 04/03  19:00:00,180.05087759219558,0.00013025886568122246
 04/03  20:00:00,204.74905331130793,0.00014812690607397052
 04/03  21:00:00,205.65591707872545,0.0001487829819967925
 04/03  22:00:00,167.07345117842473,0.00012087027026460898
 04/03  23:00:00,130.2122807154011,9.420283983380188e-05
 04/03  24:00:00,93.93135946069326,6.79551941032884e-05
 04/04  01:00:00,81.74974746907809,5.9142335307951154e-05
 04/04  02:00:00,76.8774915135674,5.561747309922115e-05
 04/04  03:00:00,77.19740424482221,5.584891584500224e-05
 04/04  04:00:00,78.83325854137276,5.7032384250921655e-05
 04/04  05:00:00,86.9926795666829,6.293536535040665e-05
 04/04  06:00:00,110.25441366068554,7.976420360647935e-05
 04/04  07:00:00,136.51659401407238,9.87637323446616e-05
 04/04  08:00:00,126.91846039665114,9.181990616407601e-05
 04/04  09:00:00,112.98891752026795,8.174249649631955e-05
 04/04  10:00:00,113.59642106918712,8.218199850951584e-05
 04/04  11:00:00,111.15631087163705,8.0416686444834e-05
 04/04  12:00:00,107.81125272534074,7.799668446760854e-05
 04/04  13:00:00,105.20167768927733,7.610877206943877e-05
 04/04  14:00:00,106.03483599342405,7.671152534163803e-05
 04/04  15:00:00,113.1384706648762,8.185069159781665e-05
 04/04  16:00:00,131.64806964764415,9.52415697759865e-05
 04/04  17:00:00,164.2961495809719,0.00011886101509975365
 04/04  18:00:00,175.42029646046728,0.00012690884454425277
 04/04  19:00:00,184.00126962567148,0.00013311680001710607
 04/04  20:00:00,208.28764841208232,0.00015068692349846756
 04/04  21:00:00,207.98284692917986,0.00015046641307412653
 04/04  22:00:00,168.2103590035192,0.00012169277291308998
 04/04  23:00:00,130.1881179444744,9.418535913515317e-05
 04/04  24:00:00,93.6066633770428,6.77202908131015e-05
 04/05  01:00:00,80.45469892798513,5.82054248289755e-05
 04/05  02:00:00,75.68461518143928,5.475447970535989e-05
 04/05  03:00:00,76.07624300780635,5.50378051582206e-05
 04/05  04:00:00,77.70491052628418,5.62160742473015e-05
 04/05  05:00:00,85.86367671925633,6.211858160448266e-05
 04/05  06:00:00,109.36696109624833,7.912217083254694e-05
 04/05  07:00:00,135.71326789925175,9.818256134517532e-05
 04/05  08:00:00,126.24389017853068,9.133188437484751e-05
 04/05  09:00:00,112.48476543068503,8.137776470385016e-05
 04/05  10:00:00,114.00918632293946,8.248061595845812e-05
 04/05  11:00:00,112.104881288704,8.110293528848452e-05
 04/05  12:00:00,109.16780688063635,7.897809154469138e-05
 04/05  13:00:00,106.72172396693723,7.720845848340562e-05
 04/05  14:00:00,108.06796717891194,7.818240604793818e-05
 04/05  15:00:00,115.77271056489448,8.375644793678755e-05
 04/05  16:00:00,134.4452131083984,9.7265179653472e-05
 04/05  17:00:00,165.37522857355947,0.00011964168113945634
 04/05  18:00:00,173.08317719955346,0.00012521804187803147
 04/05  19:00:00,180.33026656943423,0.00013046099127897364
 04/05  20:00:00,205.4835236990074,0.0001486582629929569
 04/05  21:00:00,206.86240439850332,0.00014965582233967043
 04/05  22:00:00,166.68559520291038,0.00012058967357941751
 04/05  23:00:00,129.2005299962992,9.347088282928857e-05
 04/05  24:00:00,93.35435630139447,6.753775777623547e-05
 04/06  01:00:00,81.55221810950617,5.8999431531748224e-05
 04/06  02:00:00,76.79378671584169,5.555691637131381e-05
 04/06  03:00:00,76.90881929228118,5.564013736486728e-05
 04/06  04:00:00,78.38615705946307,5.670892605590049e-05
 04/06  05:00:00,86.51092090354517,6.258683421392113e-05
 04/06  06:00:00,109.81047398674481,7.944303284001751e-05
 04/06  07:00:00,136.23381370709384,9.855915326947687e-05
 04/06  08:00:00,126.65695640834026,9.163071956668746e-05
 04/06  09:00:00,113.00553652681043,8.175451961428444e-05
 04/06  10:00:00,114.30204942835854,8.269248949343846e-05
 04/06  11:00:00,112.16239835545247,8.114454634849243e-05
 04/06  12:00:00,108.79703191644712,7.870985221754035e-05
 04/06  13:00:00,106.525716852051,7.706665598406786e-05
 04/06  14:00:00,107.36944569029087,7.767705657128735e-05
 04/06  15:00:00,113.74333174553097,8.228828190181539e-05
 04/06  16:00:00,131.47012762801788,9.511283657599598e-05
 04/06  17:00:00,162.66834194057765,0.00011768336809452642
 04/06  18:00:00,171.99906663829609,0.0001244337357204005
 04/06  19:00:00,181.72235156189993,0.00013146810334904718
 04/06  20:00:00,207.6773764269984,0.00015024541864385582
 04/06  21:00:00,208.10251548141906,0.00015055298799162125
 04/06  22:00:00,168.33444737670558,0.00012178254537602736
 04/06  23:00:00,130.19679026111197,9.419163317359798e-05
 04/06  24:00:00,93.52106541824267,6.765836446668743e-05
 04/07  01:00:00,80.86570313017687,5.850276823481532e-05
 04/07  02:00:00,76.51328833569943,5.535398816951128e-05
 04/07  03:00:00,76.99397963600346,5.570174711608111e-05
 04/07  04:00:00,78.54383636168275,5.6823000073884795e-05
 04/07  05:00:00,86.49829633479378,6.257770089545437e-05
 04/07  06:00:00,109.71464424215708,7.93737042480359e-05
 04/07  07:00:00,136.04535222550612,9.842280970289997e-05
 04/07  08:00:00,126.33998753001126,9.140140656860866e-05
 04/07  09:00:00,112.47715460257345,8.137225860551858e-05
 04/07  10:00:00,113.14713366808245,8.185695889840485e-05
 04/07  11:00:00,111.03754351474912,8.033076350241315e-05
 04/07  12:00:00,108.13287997012921,7.822936758828299e-05
 04/07  13:00:00,107.27347869441232,7.760762868405267e-05
 04/07  14:00:00,109.52132071210171,7.923384320391738e-05
 04/07  15:00:00,117.23577959368897,8.481491382516686e-05
 04/07  16:00:00,136.51039179881343,9.875924531557769e-05
 04/07  17:00:00,169.49294137115857,0.00012262066466560808
 04/07  18:00:00,177.88374252840367,0.0001286910390815271
 04/07  19:00:00,184.7655881662925,0.00013366975075776235
 04/07  20:00:00,208.57547054353475,0.00015089515011120232
 04/07  21:00:00,208.9776054117674,0.00015118607694525807
 04/07  22:00:00,168.26481750392807,0.00012173217123530215
 04/07  23:00:00,130.15042906522288,9.415809289393427e-05
 04/07  24:00:00,92.93321643975915,6.72330816679967e-05
 04/08  01:00:00,80.7813702026696,5.8441757082725557e-05
 04/08  02:00:00,75.44109453840957,5.4578303264815913e-05
 04/08  03:00:00,75.37811605278101,5.453274110921855e-05
 04/08  04:00:00,76.94329494074778,5.566507897538836e-05
 04/08  05:00:00,85.19278154772054,6.16332185493067e-05
 04/08  06:00:00,109.13926073524914,7.895743966802499e-05
 04/08  07:00:00,137.13265856103516,9.920942786221162e-05
 04/08  08:00:00,129.45156122836147,9.365249284961323e-05
 04/08  09:00:00,118.56033918349189,8.577317424578916e-05
 04/08  10:00:00,122.04900380186388,8.82970691693152e-05
 04/08  11:00:00,121.77030037433161,8.80954395365286e-05
 04/08  12:00:00,119.54625652889635,8.648644194425994e-05
 04/08  13:00:00,118.02993087045752,8.53894472341373e-05
 04/08  14:00:00,121.13763604449039,8.763773480848643e-05
 04/08  15:00:00,131.20181232481193,9.491872229281165e-05
 04/08  16:00:00,153.45146782490116,0.0001110153663414115
 04/08  17:00:00,189.77438907128354,0.00013729339721276577
 04/08  18:00:00,198.2502920302402,0.0001434253390273369
 04/08  19:00:00,203.26849984356247,0.00014705579096546364
 04/08  20:00:00,224.2753069441419,0.00016225328903433356
 04/08  21:00:00,221.1025063737388,0.00015995790781286843
 04/08  22:00:00,176.49668478302874,0.0001276875640029101
 04/08  23:00:00,134.92465422510318,9.761203414736873e-05
 04/08  24:00:00,95.24693627222696,6.890695588017366e-05
 04/09  01:00:00,81.27891404113014,5.880170809707906e-05
 04/09  02:00:00,75.2883469575267,5.446779712961996e-05
 04/09  03:00:00,74.7778492786977,5.4098474583312945e-05
 04/09  04:00:00,76.06218051042971,5.5027631561838166e-05
 04/09  05:00:00,84.28232779766007,6.09745454324408e-05
 04/09  06:00:00,108.70529660030627,7.86434857638845e-05
 04/09  07:00:00,136.60093723049502,9.882475094032768e-05
 04/09  08:00:00,128.92781442930476,9.327358514940297e-05
 04/09  09:00:00,117.93425963124439,8.53202333138006e-05
 04/09  10:00:00,120.99041535595909,8.75312271360477e-05
 04/09  11:00:00,121.03415931806133,8.756287396254497e-05
 04/09  12:00:00,118.96459298288637,8.606563403304839e-05
 04/09  13:00:00,117.38184015680167,8.492058219805262e-05
 04/09  14:00:00,120.38248546381743,8.709141668234118e-05
 04/09  15:00:00,131.89581981710845,9.542080609228952e-05
 04/09  16:00:00,153.3544930042597,0.0001109452093374284
 04/09  17:00:00,187.62745404624422,0.000135740184449836
 04/09  18:00:00,196.18819046309628,0.00014193349952814813
 04/09  19:00:00,201.6726624294174,0.00014590127300832814
 04/09  20:00:00,222.88000133416,0.00016124384698958805
 04/09  21:00:00,219.7809903276288,0.00015900184926181984
 04/09  22:00:00,175.41123193614905,0.00012690228676085608
 04/09  23:00:00,134.14606526962584,9.704875939120723e-05
 04/09  24:00:00,94.95857409902123,6.869833857105826e-05
 04/10  01:00:00,80.06334262870902,5.79222958139847e-05
 04/10  02:00:00,74.8387586152213,5.414253980082846e-05
 04/10  03:00:00,74.52883957192554,5.3918327047341365e-05
 04/10  04:00:00,75.95571087694822,5.4950605479698166e-05
 04/10  05:00:00,84.22567187477651,6.093355737202351e-05
 04/10  06:00:00,108.02406855825613,7.81506473328013e-05
 04/10  07:00:00,134.0405035986429,9.697239017987356e-05
 04/10  08:00:00,124.61401674435072,9.015274285896388e-05
 04/10  09:00:00,111.08801459491848,8.036727710201612e-05
 04/10  10:00:00,113.27754451032638,8.195130538874355e-05
 04/10  11:00:00,112.9152880157905,8.168922879853234e-05
 04/10  12:00:00,111.7313076244504,8.083267122532195e-05
 04/10  13:00:00,110.76838466227876,8.013603894855533e-05
 04/10  14:00:00,115.25282616170688,8.338033450957083e-05
 04/10  15:00:00,125.45964313019905,9.076451623815395e-05
 04/10  16:00:00,144.9220184695571,0.00010484468607164363
 04/10  17:00:00,179.03859629300646,0.00012952652482542648
 04/10  18:00:00,185.16647069720548,0.0001339597715810233
 04/10  19:00:00,189.14175922714273,0.00013683571743360628
 04/10  20:00:00,209.39449586728682,0.0001514876787956655
 04/10  21:00:00,208.62969385526623,0.00015093437828478346
 04/10  22:00:00,166.864169948225,0.00012071886452852625
 04/10  23:00:00,128.1769840588899,9.273039250476189e-05
 04/10  24:00:00,91.08708849721839,6.58974895569578e-05
 04/11  01:00:00,78.5159267009479,5.6802808665781225e-05
 04/11  02:00:00,73.23322346066908,5.298100595639491e-05
 04/11  03:00:00,73.09538781067592,5.288128794524914e-05
 04/11  04:00:00,74.46573364284306,5.387267269202818e-05
 04/11  05:00:00,82.54844244406797,5.972015588210638e-05
 04/11  06:00:00,105.22423841339206,7.612509375790501e-05
 04/11  07:00:00,132.07129486291427,9.554775454556947e-05
 04/11  08:00:00,123.03934752637137,8.901353915776503e-05
 04/11  09:00:00,110.66591764758184,8.006190858450126e-05
 04/11  10:00:00,113.50073830259463,8.211277624962879e-05
 04/11  11:00:00,113.07030434124123,8.180137627032094e-05
 04/11  12:00:00,111.23604903658521,8.04743734889437e-05
 04/11  13:00:00,109.58713128109217,7.928145424686907e-05
 04/11  14:00:00,111.86454325015747,8.092906132186033e-05
 04/11  15:00:00,121.8206917620647,8.813189548217015e-05
 04/11  16:00:00,143.42131006387595,0.00010375898975482227
 04/11  17:00:00,179.9876824750305,0.00013021314680226672
 04/11  18:00:00,189.8822192570301,0.00013737140759443887
 04/11  19:00:00,195.5269068265706,0.0001414550899944691
 04/11  20:00:00,217.59728099214033,0.0001574220319078468
 04/11  21:00:00,214.66195034435384,0.0001552984496976784
 04/11  22:00:00,171.00253292031832,0.00012371278754479158
 04/11  23:00:00,130.8330018847736,9.465190421220449e-05
 04/11  24:00:00,92.64520567545054,6.702471858771341e-05
 04/12  01:00:00,78.64724677248294,5.689781294339477e-05
 04/12  02:00:00,73.37603374367767,5.308432289503514e-05
 04/12  03:00:00,73.11382525897666,5.289462662559232e-05
 04/12  04:00:00,74.31739987124438,5.376535975310197e-05
 04/12  05:00:00,82.28585654335842,5.9530186568833835e-05
 04/12  06:00:00,105.78024918203782,7.652734301655278e-05
 04/12  07:00:00,132.16639952918376,9.561655857537995e-05
 04/12  08:00:00,122.91723960235629,8.892519946242116e-05
 04/12  09:00:00,109.81224332537468,7.944431287844896e-05
 04/12  10:00:00,111.47000919244542,8.06436333388511e-05
 04/12  11:00:00,111.65799206693336,8.077963065430854e-05
 04/12  12:00:00,110.51549201417598,7.995308227585529e-05
 04/12  13:00:00,109.51474110894941,7.922908315134384e-05
 04/12  14:00:00,113.75783492807554,8.229877431447279e-05
 04/12  15:00:00,124.439266624823,9.002631885786072e-05
 04/12  16:00:00,145.48355360852221,0.0001052509319684696
 04/12  17:00:00,180.56074133261745,0.00013062772960106275
 04/12  18:00:00,185.94348139584264,0.0001345219045379972
 04/12  19:00:00,188.92174069289572,0.00013667654373179978
 04/12  20:00:00,211.44129601959173,0.00015296844839635167
 04/12  21:00:00,211.177696102615,0.00015277774548705053
 04/12  22:00:00,170.39439592897293,0.00012327282726394887
 04/12  23:00:00,130.601674688195,9.448454919216513e-05
 04/12  24:00:00,93.11438460546952,6.736414884233412e-05
 04/13  01:00:00,79.95771295539079,5.784587740596186e-05
 04/13  02:00:00,73.97950964335989,5.352091108171759e-05
 04/13  03:00:00,73.46859457462388,5.3151286572229054e-05
 04/13  04:00:00,74.48132585665873,5.388395297075966e-05
 04/13  05:00:00,82.50152142874423,5.968621059778221e-05
 04/13  06:00:00,105.82715726918165,7.65612789479092e-05
 04/13  07:00:00,132.06007613720067,9.553963829251153e-05
 04/13  08:00:00,123.37352672013346,8.925530305970118e-05
 04/13  09:00:00,111.50133480028688,8.06662960339669e-05
 04/13  10:00:00,115.1386466152383,8.329773064556369e-05
 04/13  11:00:00,114.75150508145056,8.301765082743864e-05
 04/13  12:00:00,114.08944598052462,8.253868027948124e-05
 04/13  13:00:00,114.1327630201637,8.25700182464132e-05
 04/13  14:00:00,118.26599294929383,8.556022773257627e-05
 04/13  15:00:00,128.88750834939904,9.324442547898766e-05
 04/13  16:00:00,149.37039587339225,0.00010806289085072806
 04/13  17:00:00,185.14343562791564,0.00013394310672475206
 04/13  18:00:00,193.49335012225853,0.0001399839014440745
 04/13  19:00:00,198.35038375674594,0.0001434977509751878
 04/13  20:00:00,220.69586065843643,0.00015966371757998666
 04/13  21:00:00,218.0840059044967,0.00015777415590651972
 04/13  22:00:00,175.39918863239458,0.00012689357396196784
 04/13  23:00:00,134.61533968532441,9.738825872550408e-05
 04/13  24:00:00,95.67871860870578,6.921933134939134e-05
 04/14  01:00:00,81.05988280686853,5.864324866325005e-05
 04/14  02:00:00,74.81487478928379,5.4125260906571725e-05
 04/14  03:00:00,74.28469160854792,5.374169676820448e-05
 04/14  04:00:00,75.59534120924597,5.468989392544997e-05
 04/14  05:00:00,83.49720917850637,6.040654675271316e-05
 04/14  06:00:00,105.80372950224186,7.654432999221495e-05
 04/14  07:00:00,133.0264920221512,9.623879754479293e-05
 04/14  08:00:00,124.16578313383297,8.982846561884687e-05
 04/14  09:00:00,111.31432407493529,8.053100202551617e-05
